timestamp,ws,wd,pressure,rh,temp,dew,rain
2026-04-20 12:29:00,0.94,224.16,946.06,41.68,36.36,21.42,0.0
2026-04-20 12:30:00,0.25,48.03,945.98,41.78,36.65,21.65,0.0
2026-04-20 12:31:00,1.01,38.08,946.19,41.88,36.78,21.89,0.0
2026-04-20 12:32:00,0.5,14.69,946.14,40.88,36.74,21.44,0.0
2026-04-20 12:33:00,0.48,334.92,946.1,40.22,36.91,21.37,0.0
2026-04-20 12:34:00,0.32,268.19,946.07,41.12,37.13,21.87,0.0
2026-04-20 12:35:00,0.42,275.57,946.25,41.02,37.34,21.97,0.0
2026-04-20 12:36:00,0.33,291.65,946.3,41.67,37.46,22.4,0.0
2026-04-20 12:37:00,0.31,19.67,946.32,40.31,37.66,22.12,0.0
2026-04-20 12:38:00,0.59,19.26,946.48,40.83,37.76,22.27,0.0
2026-04-20 12:39:00,0.48,333.46,946.33,41.0,37.7,22.39,0.0
2026-04-20 12:40:00,0.81,298.38,946.23,40.66,37.62,22.15,0.0
2026-04-20 12:41:00,0.67,305.81,945.98,40.81,37.28,21.91,0.0
2026-04-20 12:42:00,1.34,344.82,945.87,41.0,37.11,21.86,0.0
2026-04-20 12:43:00,1.34,348.04,945.76,41.35,37.19,22.04,0.0
2026-04-20 12:45:00,0.5,284.09,945.56,40.25,37.02,21.45,0.0
2026-04-20 12:46:00,1.1,252.66,945.69,39.13,37.0,21.08,0.0
2026-04-20 12:47:00,0.51,271.35,945.64,40.72,36.91,21.52,0.0
2026-04-20 12:48:00,0.49,329.46,945.73,40.83,37.21,21.87,0.0
2026-04-20 12:49:00,0.31,285.61,945.93,41.0,37.67,22.32,0.0
2026-04-20 12:50:00,0.93,314.12,946.09,40.05,37.67,21.98,0.0
2026-04-20 12:51:00,0.96,285.49,945.87,39.79,37.4,21.52,0.0
2026-04-20 12:52:00,0.65,338.71,945.65,40.02,37.31,21.55,0.0
2026-04-20 12:53:00,1.05,312.2,945.68,40.07,37.34,21.57,0.0
2026-04-20 12:54:00,0.78,309.69,945.59,39.12,37.45,21.45,0.0
2026-04-20 12:55:00,0.94,5.82,945.55,39.47,37.39,21.47,0.0
2026-04-20 12:56:00,1.83,354.6,945.44,39.81,37.07,21.3,0.0
2026-04-20 12:57:00,1.63,350.02,945.26,39.77,36.66,20.88,0.0
2026-04-20 12:58:00,0.42,310.61,945.14,40.0,36.65,21.07,0.0
2026-04-20 12:59:00,0.64,14.28,945.46,40.0,37.28,21.53,0.0
2026-04-20 13:00:00,0.83,353.23,945.69,40.0,37.4,21.61,0.0
2026-04-20 13:01:00,1.68,22.74,945.65,39.72,37.35,21.51,0.0
2026-04-20 13:02:00,1.73,8.12,945.36,39.58,36.92,21.1,0.0
2026-04-20 13:03:00,0.79,36.83,945.27,40.02,37.21,21.59,0.0
2026-04-20 13:04:00,0.95,327.55,945.5,38.72,37.3,21.03,0.0
2026-04-20 13:05:00,0.43,4.22,945.41,38.42,37.4,21.0,0.0
2026-04-20 13:06:00,0.12,343.41,945.63,39.0,37.76,21.52,0.0
2026-04-20 13:07:00,1.01,289.56,945.84,37.53,37.98,21.13,0.0
2026-04-20 13:08:00,1.59,283.86,945.62,37.28,37.31,20.56,0.0
2026-04-20 13:09:00,0.39,310.84,945.31,38.38,37.28,20.92,0.0
2026-04-20 13:10:00,0.59,202.33,945.34,37.6,37.66,20.96,0.0
2026-04-20 13:11:00,0.29,179.93,945.46,37.0,37.76,20.77,0.0
2026-04-20 13:12:00,0.27,316.52,945.63,37.0,38.19,21.2,0.0
2026-04-20 13:13:00,0.39,326.0,945.78,37.41,38.42,21.51,0.0
2026-04-20 13:14:00,0.36,303.26,945.77,37.84,38.59,21.78,0.0
2026-04-20 13:15:00,1.1,54.33,945.73,37.7,38.31,21.59,0.0
2026-04-20 13:16:00,1.24,21.66,945.47,37.59,37.96,21.25,0.0
2026-04-20 13:17:00,1.31,33.36,945.14,37.93,37.66,21.1,0.0
2026-04-20 13:18:00,1.2,17.16,944.88,38.79,37.48,21.27,0.0
2026-04-20 13:19:00,1.08,29.57,944.8,39.0,37.45,21.38,0.0
2026-04-20 13:20:00,0.35,346.66,944.92,39.19,37.7,21.63,0.0
2026-04-20 13:21:00,0.85,300.49,945.04,38.28,37.92,21.46,0.0
2026-04-20 13:22:00,1.4,16.41,945.06,37.65,37.84,21.12,0.0
2026-04-20 13:23:00,1.05,290.64,944.95,38.0,37.79,21.18,0.0
2026-04-20 13:24:00,0.77,320.32,944.93,38.05,37.82,21.2,0.0
2026-04-20 13:25:00,0.75,350.58,945.0,38.58,38.08,21.73,0.0
2026-04-20 13:26:00,0.61,26.35,945.07,37.93,38.08,21.48,0.0
2026-04-20 13:27:00,0.76,319.07,945.02,37.25,37.92,21.04,0.0
2026-04-20 13:28:00,0.19,302.26,945.01,38.86,38.19,21.82,0.0
2026-04-20 13:29:00,0.32,0.14,945.22,38.0,38.59,21.87,0.0
2026-04-20 13:30:00,1.17,347.37,945.31,37.81,38.53,21.79,0.0
2026-04-20 13:32:00,0.91,279.13,944.76,38.6,38.06,21.65,0.0
2026-04-20 13:33:00,0.29,296.98,944.8,38.55,38.26,21.86,0.0
2026-04-20 13:34:00,0.65,29.66,944.94,38.47,38.55,22.07,0.0
2026-04-20 13:35:00,1.11,335.91,944.97,37.3,38.2,21.33,0.0
2026-04-20 13:36:00,0.31,28.17,944.77,37.0,38.09,21.18,0.0
2026-04-20 13:37:00,0.43,46.44,944.85,37.0,38.3,21.3,0.0
2026-04-20 13:39:00,0.2,7.84,944.97,37.72,38.75,21.91,0.0
2026-04-20 13:40:00,0.53,43.94,945.19,37.74,38.96,22.06,0.0
2026-04-20 13:41:00,0.35,30.11,945.07,37.4,38.76,21.82,0.0
2026-04-20 13:42:00,0.24,47.11,945.0,38.0,39.03,22.16,0.0
2026-04-20 13:43:00,0.7,24.5,945.1,37.97,39.24,22.45,0.0
2026-04-20 13:44:00,0.38,331.08,944.97,37.79,39.07,22.22,0.0
2026-04-20 13:45:00,0.48,8.09,944.84,37.48,39.19,22.24,0.0
2026-04-20 13:46:00,0.25,338.05,944.85,38.0,39.4,22.54,0.0
2026-04-20 13:47:00,0.52,315.48,944.88,37.47,39.42,22.45,0.0
2026-04-20 13:48:00,1.13,359.02,944.68,37.32,39.02,22.02,0.0
2026-04-20 13:50:00,1.19,331.41,944.05,37.69,38.15,21.37,0.0
2026-04-20 13:51:00,1.18,309.83,943.93,37.55,38.39,21.61,0.0
2026-04-20 13:52:00,1.0,330.68,943.97,37.36,38.52,21.52,0.0
2026-04-20 13:53:00,0.91,304.55,944.01,36.12,38.55,21.12,0.0
2026-04-20 13:54:00,0.46,313.42,944.12,36.85,38.65,21.35,0.0
2026-04-20 13:55:00,1.13,296.6,944.26,36.0,38.74,21.24,0.0
2026-04-20 13:56:00,0.97,327.14,944.15,36.8,38.44,21.2,0.0
2026-04-20 13:57:00,1.09,347.22,944.14,36.71,38.46,21.22,0.0
2026-04-20 13:58:00,0.92,17.82,944.15,37.0,38.37,21.34,0.0
2026-04-20 13:59:00,1.28,25.78,944.2,37.28,38.32,21.25,0.0
2026-04-20 14:00:00,0.64,53.32,944.13,37.0,38.29,21.18,0.0
2026-04-20 14:01:00,0.72,98.21,944.23,36.57,37.88,20.62,0.0
2026-04-20 14:02:00,0.89,121.79,944.13,36.07,38.05,20.61,0.0
2026-04-20 14:03:00,1.6,127.6,944.12,36.17,37.81,20.49,0.0
2026-04-20 14:04:00,1.38,135.07,943.84,36.0,37.44,20.12,0.0
2026-04-20 14:05:00,1.0,131.63,943.73,36.62,37.41,20.29,0.0
2026-04-20 14:06:00,0.49,104.68,943.83,37.0,37.74,20.72,0.0
2026-04-20 14:07:00,0.69,222.42,944.11,36.6,38.23,20.99,0.0
2026-04-20 14:08:00,0.69,193.71,944.15,36.57,38.16,20.93,0.0
2026-04-20 14:09:00,0.28,279.53,944.19,37.0,38.69,21.56,0.0
2026-04-20 14:10:00,0.69,295.98,944.44,35.91,39.09,21.38,0.0
2026-04-20 14:11:00,1.31,284.53,944.26,34.72,38.74,20.64,0.0
2026-04-20 14:12:00,0.56,262.84,944.06,35.51,38.8,21.0,0.0
2026-04-20 14:13:00,0.6,269.3,944.07,35.93,38.94,21.25,0.0
2026-04-20 14:14:00,0.75,322.0,944.07,35.12,39.06,21.02,0.0
2026-04-20 14:15:00,1.34,341.39,944.01,35.19,38.78,20.84,0.0
2026-04-20 14:16:00,0.74,277.39,943.86,35.77,38.8,21.07,0.0
2026-04-20 14:17:00,0.7,313.44,943.9,35.0,38.92,20.98,0.0
2026-04-20 14:18:00,1.53,347.54,943.97,35.43,39.03,21.18,0.0
2026-04-20 14:19:00,2.71,0.69,943.67,35.63,38.25,20.56,0.0
2026-04-20 14:20:00,3.24,13.18,943.3,36.13,37.76,20.37,0.0
2026-04-20 14:21:00,2.52,30.06,943.05,36.8,37.6,20.46,0.0
2026-04-20 14:22:00,0.97,39.5,943.08,36.78,37.72,20.6,0.0
2026-04-20 14:23:00,0.87,57.28,943.37,36.34,37.74,20.48,0.0
2026-04-20 14:24:00,0.66,90.05,943.58,36.42,37.94,20.72,0.0
2026-04-20 14:25:00,0.66,332.8,943.83,36.16,38.4,20.93,0.0
2026-04-20 14:26:00,0.39,0.02,944.03,36.67,38.75,21.38,0.0
2026-04-20 14:27:00,1.74,0.98,944.17,35.49,38.58,20.87,0.0
2026-04-20 14:28:00,1.04,350.75,943.87,35.82,38.21,20.58,0.0
2026-04-20 14:29:00,1.04,16.77,943.77,36.2,38.15,20.81,0.0
2026-04-20 14:30:00,1.05,67.35,943.81,37.28,38.23,21.36,0.0
2026-04-20 14:31:00,0.49,67.63,943.9,37.18,38.47,21.47,0.0
2026-04-20 14:32:00,1.47,27.56,944.03,36.11,38.52,20.99,0.0
2026-04-20 14:33:00,0.59,44.33,943.75,36.23,38.24,20.84,0.0
2026-04-20 14:34:00,0.77,350.08,943.8,35.84,38.68,21.06,0.0
2026-04-20 14:35:00,1.08,1.84,943.78,36.0,38.53,20.94,0.0
2026-04-20 14:36:00,0.67,326.6,943.77,36.0,38.74,21.15,0.0
2026-04-20 14:37:00,1.4,357.91,943.88,36.05,38.73,21.19,0.0
2026-04-20 14:38:00,0.23,47.9,943.75,36.59,38.84,21.52,0.0
2026-04-20 14:39:00,1.64,342.73,943.94,35.2,38.84,20.96,0.0
2026-04-20 14:41:00,0.47,293.95,943.6,36.0,38.79,21.34,0.0
2026-04-20 14:42:00,1.07,5.34,943.72,36.3,38.96,21.58,0.0
2026-04-20 14:43:00,1.1,6.95,943.68,36.6,39.05,21.72,0.0
2026-04-20 14:44:00,2.38,27.12,943.6,35.28,38.64,20.79,0.0
2026-04-20 14:45:00,1.38,24.61,943.2,35.92,38.28,20.75,0.0
2026-04-20 14:46:00,0.64,357.53,943.15,36.22,38.45,21.07,0.0
2026-04-20 14:47:00,0.78,334.92,943.28,35.31,38.74,20.92,0.0
2026-04-20 14:48:00,1.35,294.48,943.37,35.0,38.88,20.78,0.0
2026-04-20 14:49:00,0.63,267.12,943.31,35.54,38.8,21.04,0.0
2026-04-20 14:50:00,0.46,271.43,943.46,35.33,39.15,21.22,0.0
2026-04-20 14:51:00,0.82,274.3,943.6,34.93,39.2,21.14,0.0
2026-04-20 14:52:00,0.85,281.88,943.5,34.53,38.96,20.72,0.0
2026-04-20 14:53:00,0.26,270.91,943.53,35.68,39.22,21.4,0.0
2026-04-20 14:54:00,0.52,274.19,943.7,36.0,39.55,21.91,0.0
2026-04-20 14:55:00,0.46,314.15,943.66,34.29,39.63,21.23,0.0
2026-04-20 14:57:00,0.79,279.8,943.49,34.31,39.36,20.94,0.0
2026-04-20 14:58:00,0.01,105.98,943.46,34.56,39.61,21.29,0.0
2026-04-20 14:59:00,0.52,277.51,943.68,35.4,40.04,22.1,0.0
2026-04-20 15:00:00,0.8,259.94,943.7,34.72,39.95,21.68,0.0
2026-04-20 15:01:00,0.13,268.53,943.6,34.84,39.96,21.71,0.0
2026-04-20 15:02:00,1.17,243.43,943.56,34.06,39.8,21.19,0.0
2026-04-20 15:04:00,0.32,340.73,943.21,35.0,39.57,21.57,0.0
2026-04-20 15:05:00,1.68,30.92,943.35,34.22,39.53,21.09,0.0
2026-04-20 15:06:00,1.46,22.09,943.05,34.56,38.81,20.55,0.0
2026-04-20 15:07:00,0.6,21.71,942.8,35.23,38.85,20.91,0.0
2026-04-20 15:08:00,0.51,43.57,942.8,35.0,39.09,20.91,0.0
2026-04-20 15:09:00,0.42,356.74,942.74,35.0,39.04,21.01,0.0
2026-04-20 15:10:00,1.11,103.0,942.83,35.0,39.0,21.0,0.0
2026-04-20 15:11:00,0.33,80.63,942.84,35.28,38.76,20.94,0.0
2026-04-20 15:12:00,1.22,54.56,942.94,36.08,38.67,21.17,0.0
2026-04-20 15:13:00,1.1,54.83,942.85,36.0,38.47,20.98,0.0
2026-04-20 15:14:00,0.53,42.22,942.78,35.24,38.54,20.71,0.0
2026-04-20 15:15:00,0.51,352.21,942.88,35.0,38.88,20.85,0.0
2026-04-20 15:16:00,0.72,57.06,943.07,35.07,39.02,21.12,0.0
2026-04-20 15:17:00,1.09,43.82,943.16,35.88,38.84,21.2,0.0
2026-04-20 15:18:00,0.18,28.68,943.02,36.11,38.87,21.4,0.0
2026-04-20 15:19:00,1.49,30.62,943.14,35.61,39.0,21.28,0.0
2026-04-20 15:20:00,1.15,47.54,942.88,35.4,38.48,20.71,0.0
2026-04-20 15:21:00,0.77,76.01,942.73,37.33,38.51,21.56,0.0
2026-04-20 15:22:00,1.68,41.62,942.78,36.0,38.28,20.74,0.0
2026-04-20 15:23:00,1.56,51.75,942.65,36.72,38.12,20.89,0.0
2026-04-20 15:24:00,0.96,48.75,942.61,36.6,38.2,20.95,0.0
2026-04-20 15:25:00,1.7,44.67,942.69,36.0,38.03,20.57,0.0
2026-04-20 15:26:00,0.96,45.05,942.61,36.81,38.08,20.91,0.0
2026-04-20 15:27:00,0.76,33.42,942.7,36.0,38.28,20.68,0.0
2026-04-20 15:28:00,0.6,86.91,942.81,36.52,38.56,21.2,0.0
2026-04-20 15:30:00,1.07,36.11,942.93,36.58,38.55,21.22,0.0
2026-04-20 15:31:00,1.47,23.11,942.88,36.18,38.54,21.13,0.0
2026-04-20 15:32:00,1.25,43.19,942.73,36.06,38.38,20.93,0.0
2026-04-20 15:34:00,0.19,24.28,942.79,36.0,38.91,21.18,0.0
2026-04-20 15:35:00,0.11,292.35,943.05,35.45,39.37,21.58,0.0
2026-04-20 15:36:00,0.67,304.2,943.19,35.06,39.63,21.51,0.0
2026-04-20 15:37:00,0.63,326.99,943.06,35.71,39.42,21.58,0.0
2026-04-20 15:38:00,0.57,304.16,943.0,35.15,39.58,21.57,0.0
2026-04-20 15:39:00,0.39,44.09,943.05,35.95,39.75,21.96,0.0
2026-04-20 15:40:00,0.59,293.63,943.01,34.68,39.78,21.48,0.0
2026-04-20 15:41:00,0.63,324.18,942.96,34.57,39.82,21.44,0.0
2026-04-20 15:42:00,0.59,338.46,942.86,34.73,39.62,21.34,0.0
2026-04-20 15:43:00,0.44,320.22,942.79,34.2,39.7,21.21,0.0
2026-04-20 15:44:00,0.27,31.74,942.71,34.0,39.85,21.27,0.0
2026-04-20 15:45:00,1.21,46.68,942.86,34.88,39.43,21.3,0.0
2026-04-20 15:46:00,1.44,36.99,942.66,35.03,38.89,20.93,0.0
2026-04-20 15:47:00,1.2,25.2,942.43,35.58,38.75,20.99,0.0
2026-04-20 15:48:00,1.13,22.39,942.4,35.0,38.7,20.64,0.0
2026-04-20 15:49:00,0.36,36.31,942.4,35.0,38.86,20.8,0.0
2026-04-20 15:51:00,0.8,35.56,942.82,34.77,39.38,21.17,0.0
2026-04-20 15:52:00,1.47,48.58,942.82,35.17,38.81,20.87,0.0
2026-04-20 15:53:00,0.98,48.91,942.6,35.6,38.69,20.91,0.0
2026-04-20 15:54:00,1.36,56.05,942.54,36.13,38.47,21.04,0.0
2026-04-20 15:55:00,1.46,66.15,942.5,36.35,38.42,21.08,0.0
2026-04-20 15:56:00,1.72,65.75,942.4,36.83,38.14,21.02,0.0
2026-04-20 15:57:00,1.57,74.06,942.27,36.63,37.99,20.79,0.0
2026-04-20 15:58:00,0.94,65.62,942.19,37.0,38.03,20.97,0.0
2026-04-20 15:59:00,0.85,51.92,942.19,36.93,38.38,21.22,0.0
2026-04-20 16:00:00,1.45,63.66,942.3,36.18,38.14,20.69,0.0
2026-04-20 16:01:00,1.2,57.73,942.3,36.34,37.92,20.55,0.0
2026-04-20 16:02:00,0.77,83.43,942.31,36.52,38.15,20.9,0.0
2026-04-20 16:03:00,1.17,52.36,942.4,36.53,38.07,20.79,0.0
2026-04-20 16:04:00,0.41,98.25,942.42,37.12,38.36,21.29,0.0
2026-04-20 16:05:00,1.22,81.02,942.58,37.27,38.22,21.24,0.0
2026-04-20 16:06:00,1.02,104.95,942.6,36.09,38.22,20.82,0.0
2026-04-20 16:07:00,0.81,84.95,942.54,36.92,38.23,21.15,0.0
2026-04-20 16:08:00,0.59,111.89,942.34,36.21,38.37,20.95,0.0
2026-04-20 16:09:00,0.58,85.45,942.42,36.74,38.62,21.35,0.0
2026-04-20 16:12:00,0.07,335.16,942.8,36.24,39.14,21.56,0.0
2026-04-20 16:13:00,1.19,124.64,942.93,35.7,39.1,21.35,0.0
2026-04-20 16:14:00,0.32,110.48,942.71,35.7,38.72,21.06,0.0
2026-04-20 16:15:00,0.29,98.38,942.7,35.47,38.99,21.15,0.0
2026-04-20 16:16:00,0.46,52.34,942.76,35.82,39.35,21.64,0.0
2026-04-20 16:17:00,0.27,347.73,942.8,35.93,39.5,21.77,0.0
2026-04-20 16:18:00,0.19,25.66,942.8,35.72,39.69,21.87,0.0
2026-04-20 16:20:00,0.71,352.59,942.89,35.76,40.11,22.23,0.0
2026-04-20 16:21:00,1.85,0.09,942.64,34.04,39.43,20.86,0.0
2026-04-20 16:22:00,1.76,357.28,942.05,34.02,38.78,20.44,0.0
2026-04-20 16:23:00,1.49,350.72,941.8,34.83,38.52,20.34,0.0
2026-04-20 16:24:00,0.76,8.98,941.81,35.0,38.5,20.5,0.0
2026-04-20 16:25:00,0.82,83.75,941.97,35.51,38.48,20.71,0.0
2026-04-20 16:26:00,0.81,69.99,942.18,35.49,38.45,20.74,0.0
2026-04-20 16:27:00,0.71,51.6,942.2,35.91,38.55,20.94,0.0
2026-04-20 16:28:00,0.38,51.09,942.2,36.02,38.74,21.14,0.0
2026-04-20 16:29:00,0.57,37.56,942.19,36.12,38.89,21.35,0.0
2026-04-20 16:30:00,0.53,9.66,942.25,35.93,38.94,21.4,0.0
2026-04-20 16:31:00,0.17,332.89,942.3,36.15,39.09,21.47,0.0
2026-04-20 16:32:00,0.52,309.13,942.37,36.25,39.35,21.82,0.0
2026-04-20 16:33:00,1.24,282.36,942.32,34.0,39.06,20.62,0.0
2026-04-20 16:34:00,0.33,292.9,942.2,34.93,39.01,20.78,0.0
2026-04-20 16:35:00,0.42,280.89,942.23,34.95,39.32,21.27,0.0
2026-04-20 16:36:00,0.32,233.27,942.2,34.32,39.4,20.95,0.0
2026-04-20 16:37:00,0.1,29.43,942.26,34.15,39.64,21.2,0.0
2026-04-20 16:38:00,0.3,333.09,942.41,34.96,39.82,21.74,0.0
2026-04-20 16:39:00,0.52,309.39,942.5,35.91,39.96,22.17,0.0
2026-04-20 16:40:00,0.78,320.37,942.53,35.53,39.62,21.78,0.0
2026-04-20 16:41:00,1.42,314.31,942.34,37.0,39.14,21.94,0.0
2026-04-20 16:42:00,1.35,282.11,942.0,38.9,38.63,22.26,0.0
2026-04-20 16:43:00,1.75,304.6,941.62,39.36,38.22,22.19,0.0
2026-04-20 16:44:00,2.38,310.12,941.5,40.0,37.92,22.08,0.0
2026-04-20 16:45:00,1.44,302.27,941.5,40.0,37.75,22.11,0.0
2026-04-20 16:46:00,0.51,327.81,941.6,40.0,37.87,22.24,0.0
2026-04-20 16:47:00,1.76,297.89,941.79,40.07,37.88,22.2,0.0
2026-04-20 16:48:00,1.09,306.42,941.88,40.0,37.82,22.09,0.0
2026-04-20 16:49:00,0.78,315.02,941.97,40.0,37.97,22.19,0.0
2026-04-20 16:50:00,1.11,296.18,942.12,40.0,38.06,22.33,0.0
2026-04-20 16:51:00,0.58,352.03,942.1,40.73,38.01,22.44,0.0
2026-04-20 16:52:00,0.24,350.32,942.2,41.0,38.21,22.72,0.0
2026-04-20 16:53:00,1.36,320.14,942.38,40.5,38.29,22.66,0.0
2026-04-20 16:54:00,1.05,340.67,942.27,40.0,37.92,22.16,0.0
2026-04-20 16:56:00,1.35,298.87,942.12,40.69,37.68,22.16,0.0
2026-04-20 16:58:00,2.55,295.13,942.15,41.0,37.58,22.13,0.0
2026-04-20 16:59:00,1.24,284.45,942.01,41.0,37.35,22.1,0.0
2026-04-20 17:01:00,1.76,270.95,941.97,41.68,37.23,22.21,0.0
2026-04-20 17:02:00,1.25,296.31,942.04,41.68,37.45,22.35,0.0
2026-04-20 17:03:00,0.81,278.64,942.12,41.02,37.47,22.29,0.0
2026-04-20 17:04:00,1.0,316.56,942.2,41.42,37.37,22.21,0.0
2026-04-20 17:05:00,1.11,318.34,942.22,41.11,37.35,22.06,0.0
2026-04-20 17:06:00,1.33,310.73,942.25,41.0,37.36,22.09,0.0
2026-04-20 17:07:00,0.61,300.93,942.24,41.05,37.37,22.18,0.0
2026-04-20 17:08:00,1.85,300.11,942.34,40.93,37.4,22.11,0.0
2026-04-20 17:09:00,1.49,286.31,942.28,41.0,37.27,22.07,0.0
2026-04-20 17:10:00,1.15,275.15,942.22,41.25,37.2,22.06,0.0
2026-04-20 17:11:00,0.95,278.61,942.2,41.13,37.25,22.13,0.0
2026-04-20 17:12:00,1.09,285.11,942.3,41.0,37.33,22.15,0.0
2026-04-20 17:13:00,0.88,269.44,942.3,41.23,37.3,22.13,0.0
2026-04-20 17:14:00,1.21,302.89,942.3,41.0,37.21,21.99,0.0
2026-04-20 17:15:00,2.49,282.24,942.26,41.16,37.08,21.95,0.0
2026-04-20 17:16:00,0.87,287.75,942.21,42.0,36.96,22.06,0.0
2026-04-20 17:17:00,1.2,309.08,942.2,42.0,37.07,22.28,0.0
2026-04-20 17:18:00,0.72,359.22,942.2,42.94,36.98,22.43,0.0
2026-04-20 17:19:00,0.35,279.32,942.2,43.0,37.03,22.6,0.0
2026-04-20 17:20:00,1.27,339.76,942.3,43.0,37.15,22.7,0.0
2026-04-20 17:21:00,1.99,299.03,942.3,44.0,36.75,22.61,0.0
2026-04-20 17:22:00,1.83,301.59,942.18,44.85,36.54,22.73,0.0
2026-04-20 17:23:00,0.96,301.89,942.1,45.0,36.43,22.83,0.0
2026-04-20 17:24:00,0.88,285.79,942.13,45.0,36.63,22.99,0.0
2026-04-20 17:25:00,1.95,313.51,942.2,45.48,36.48,22.94,0.0
2026-04-20 17:26:00,1.88,322.04,942.19,45.91,36.26,22.81,0.0
2026-04-20 17:27:00,2.12,308.88,942.07,46.0,36.11,22.8,0.0
2026-04-20 17:28:00,2.06,302.13,942.11,46.0,36.13,22.89,0.0
2026-04-20 17:29:00,1.0,321.73,942.11,46.0,36.08,22.92,0.0
2026-04-20 17:30:00,2.11,315.37,942.2,46.65,36.05,22.99,0.0
2026-04-20 17:31:00,0.68,307.21,942.2,47.0,36.05,23.11,0.0
2026-04-20 17:32:00,0.83,327.18,942.25,47.0,36.22,23.27,0.0
2026-04-20 17:33:00,1.49,324.6,942.38,47.04,36.14,23.28,0.0
2026-04-20 17:34:00,1.13,353.83,942.3,48.0,35.93,23.29,0.0
2026-04-20 17:36:00,0.9,342.5,942.2,48.0,35.82,23.32,0.0
2026-04-20 17:37:00,1.5,284.73,942.27,48.07,35.83,23.41,0.0
2026-04-20 17:38:00,1.58,278.95,942.34,48.68,35.82,23.44,0.0
2026-04-20 17:39:00,1.52,301.81,942.4,49.0,35.64,23.42,0.0
2026-04-20 17:40:00,1.52,287.92,942.36,49.02,35.48,23.39,0.0
2026-04-20 17:41:00,1.55,288.83,942.28,49.52,35.42,23.4,0.0
2026-04-20 17:42:00,1.58,299.68,942.3,49.32,35.43,23.38,0.0
2026-04-20 17:43:00,2.14,293.59,942.37,49.79,35.32,23.31,0.0
2026-04-20 17:44:00,1.85,287.67,942.3,50.0,35.21,23.28,0.0
2026-04-20 17:45:00,2.28,296.56,942.28,50.0,35.09,23.23,0.0
2026-04-20 17:46:00,0.73,297.48,942.13,50.0,35.15,23.36,0.0
2026-04-20 17:47:00,1.89,294.07,942.12,50.0,35.1,23.28,0.0
2026-04-20 17:48:00,1.21,278.37,941.92,50.0,35.1,23.3,0.0
2026-04-20 17:49:00,2.06,291.23,941.92,50.0,34.96,23.18,0.0
2026-04-20 17:50:00,1.61,292.54,941.93,50.0,34.97,23.22,0.0
2026-04-20 17:51:00,1.32,281.29,942.06,50.0,35.06,23.28,0.0
2026-04-20 17:52:00,1.05,293.11,942.06,50.1,35.1,23.33,0.0
2026-04-20 17:53:00,2.32,314.26,942.2,50.0,34.95,23.16,0.0
2026-04-20 17:54:00,1.33,281.67,942.4,50.04,34.98,23.23,0.0
2026-04-20 17:55:00,1.68,331.56,942.4,50.0,34.9,23.15,0.0
2026-04-20 17:56:00,1.42,275.77,942.23,50.0,34.85,23.11,0.0
2026-04-20 17:57:00,1.87,285.45,942.27,50.04,34.8,23.07,0.0
2026-04-20 17:58:00,1.22,301.21,942.22,50.0,34.78,23.0,0.0
2026-04-20 17:59:00,1.37,337.6,942.29,50.0,34.8,22.93,0.0
2026-04-20 18:00:00,0.87,281.28,942.34,50.0,34.85,23.02,0.0
2026-04-20 18:01:00,2.27,284.47,942.38,49.72,34.74,22.84,0.0
2026-04-20 18:02:00,0.66,273.52,942.49,50.0,34.7,22.9,0.0
2026-04-20 18:03:00,2.17,278.36,942.6,50.0,34.68,22.89,0.0
2026-04-20 18:04:00,3.24,279.55,942.66,50.0,34.55,22.79,0.0
2026-04-20 18:05:00,1.79,283.13,942.6,50.0,34.53,22.81,0.0
2026-04-20 18:06:00,1.62,287.41,942.57,50.0,34.55,22.82,0.0
2026-04-20 18:07:00,1.65,280.16,942.6,50.0,34.56,22.8,0.0
2026-04-20 18:08:00,1.77,291.24,942.64,50.0,34.5,22.78,0.0
2026-04-20 18:09:00,0.65,266.77,942.62,50.0,34.54,22.84,0.0
2026-04-20 18:10:00,0.47,321.49,942.7,50.0,34.62,22.89,0.0
2026-04-20 18:11:00,0.85,334.85,942.72,50.0,34.7,22.92,0.0
2026-04-20 18:12:00,1.38,282.32,942.83,50.0,34.59,22.9,0.0
2026-04-20 18:13:00,2.3,259.25,942.9,50.02,34.48,22.75,0.0
2026-04-20 18:14:00,1.3,264.35,942.82,50.0,34.4,22.69,0.0
2026-04-20 18:15:00,1.18,331.08,942.81,50.51,34.42,22.79,0.0
2026-04-20 18:16:00,1.07,326.06,942.9,50.03,34.4,22.71,0.0
2026-04-20 18:17:00,0.98,312.97,942.87,50.33,34.39,22.73,0.0
2026-04-20 18:18:00,1.26,287.09,942.89,50.34,34.38,22.73,0.0
2026-04-20 18:19:00,0.84,313.53,942.9,50.84,34.37,22.74,0.0
2026-04-20 18:20:00,0.97,358.23,942.9,50.71,34.3,22.74,0.0
2026-04-20 18:21:00,1.24,317.2,942.95,50.02,34.3,22.59,0.0
2026-04-20 18:22:00,2.09,302.29,943.0,50.0,34.18,22.5,0.0
2026-04-20 18:23:00,1.09,299.15,943.0,50.38,34.12,22.51,0.0
2026-04-20 18:24:00,1.03,277.91,942.98,50.0,34.2,22.57,0.0
2026-04-20 18:25:00,0.7,284.37,943.0,50.58,34.23,22.63,0.0
